N;time [s];method
2048;0.00298098;trisolv_baseline
2048;0.00171053;trisolv_blas
2048;0.0434526;trisolv_mpi_isend
2048;1.93689;trisolv_mpi_onesided
2048;0.0400731;trisolv_mpi_gao
2048;3.14646;trisolv_mpi_onesided_openmp
2048;2.4982;trisolv_mpi_isend_openmp
2048;0.00225006;trisolv_baseline
2048;0.000599755;trisolv_blas
2048;0.000823524;trisolv_mpi_isend
2048;0.00510756;trisolv_mpi_onesided
2048;0.0400562;trisolv_mpi_gao
2048;3.52787;trisolv_mpi_onesided_openmp
2048;2.82696;trisolv_mpi_isend_openmp
2048;0.00222572;trisolv_baseline
2048;0.000546325;trisolv_blas
2048;0.00118783;trisolv_mpi_isend
2048;0.00695142;trisolv_mpi_onesided
2048;0.000433192;trisolv_mpi_gao
2048;2.96922;trisolv_mpi_onesided_openmp
2048;2.87106;trisolv_mpi_isend_openmp
2048;0.00216403;trisolv_baseline
2048;0.000534924;trisolv_blas
2048;0.0192983;trisolv_mpi_isend
2048;1.09813;trisolv_mpi_onesided
2048;0.000394189;trisolv_mpi_gao
2048;2.92463;trisolv_mpi_onesided_openmp
2048;2.09364;trisolv_mpi_isend_openmp
2048;0.00224905;trisolv_baseline
2048;0.000812373;trisolv_blas
2048;0.0239874;trisolv_mpi_isend
2048;1.27307;trisolv_mpi_onesided
2048;0.000416762;trisolv_mpi_gao
2048;3.05721;trisolv_mpi_onesided_openmp
2048;2.72366;trisolv_mpi_isend_openmp
2048;0.00431785;trisolv_baseline
2048;0.00144291;trisolv_blas
2048;0.000886803;trisolv_mpi_isend
2048;0.00525128;trisolv_mpi_onesided
2048;0.000458571;trisolv_mpi_gao
2048;3.69595;trisolv_mpi_onesided_openmp
2048;2.71158;trisolv_mpi_isend_openmp
4096;0.0102731;trisolv_baseline
4096;0.00364363;trisolv_blas
4096;0.0196184;trisolv_mpi_isend
4096;0.842845;trisolv_mpi_onesided
4096;0.00114835;trisolv_mpi_gao
4096;7.55879;trisolv_mpi_onesided_openmp
4096;5.69765;trisolv_mpi_isend_openmp
4096;0.00847144;trisolv_baseline
4096;0.00275863;trisolv_blas
4096;0.0233809;trisolv_mpi_isend
4096;1.14939;trisolv_mpi_onesided
4096;0.00116172;trisolv_mpi_gao
4096;5.72585;trisolv_mpi_onesided_openmp
4096;5.46561;trisolv_mpi_isend_openmp
4096;0.00865361;trisolv_baseline
4096;0.00311038;trisolv_blas
4096;0.00174503;trisolv_mpi_isend
4096;0.00911459;trisolv_mpi_onesided
4096;0.00103295;trisolv_mpi_gao
4096;5.68942;trisolv_mpi_onesided_openmp
4096;6.12209;trisolv_mpi_isend_openmp
4096;0.00882247;trisolv_baseline
4096;0.00432353;trisolv_blas
4096;0.0248209;trisolv_mpi_isend
4096;2.76972;trisolv_mpi_onesided
4096;0.100141;trisolv_mpi_gao
4096;6.36009;trisolv_mpi_onesided_openmp
4096;5.44092;trisolv_mpi_isend_openmp
4096;0.0101823;trisolv_baseline
4096;0.00421015;trisolv_blas
4096;0.0273848;trisolv_mpi_isend
4096;3.11873;trisolv_mpi_onesided
4096;0.0602365;trisolv_mpi_gao
4096;8.86622;trisolv_mpi_onesided_openmp
4096;5.46048;trisolv_mpi_isend_openmp
4096;0.00902582;trisolv_baseline
4096;0.00334655;trisolv_blas
4096;0.00244037;trisolv_mpi_isend
4096;0.0117609;trisolv_mpi_onesided
4096;0.00117912;trisolv_mpi_gao
4096;7.27379;trisolv_mpi_onesided_openmp
4096;5.44958;trisolv_mpi_isend_openmp
4096;0.00894671;trisolv_baseline
4096;0.0035833;trisolv_blas
4096;0.0272822;trisolv_mpi_isend
4096;2.20726;trisolv_mpi_onesided
4096;0.0601019;trisolv_mpi_gao
4096;7.35825;trisolv_mpi_onesided_openmp
4096;5.74009;trisolv_mpi_isend_openmp
4096;0.010685;trisolv_baseline
4096;0.00428992;trisolv_blas
4096;0.0297086;trisolv_mpi_isend
4096;2.68886;trisolv_mpi_onesided
4096;0.0501416;trisolv_mpi_gao
4096;6.85987;trisolv_mpi_onesided_openmp
4096;5.7283;trisolv_mpi_isend_openmp
4096;0.00891094;trisolv_baseline
4096;0.00342066;trisolv_blas
4096;0.0156331;trisolv_mpi_isend
4096;1.91794;trisolv_mpi_onesided
4096;0.110089;trisolv_mpi_gao
4096;6.13468;trisolv_mpi_onesided_openmp
4096;5.70606;trisolv_mpi_isend_openmp
4096;0.0100157;trisolv_baseline
4096;0.00462149;trisolv_blas
4096;0.0030534;trisolv_mpi_isend
4096;0.012165;trisolv_mpi_onesided
4096;0.00213198;trisolv_mpi_gao
4096;7.30767;trisolv_mpi_onesided_openmp
4096;6.40306;trisolv_mpi_isend_openmp
4096;0.00870649;trisolv_baseline
4096;0.00303364;trisolv_blas
4096;0.00174056;trisolv_mpi_isend
4096;0.0234079;trisolv_mpi_onesided
4096;0.0018379;trisolv_mpi_gao
4096;8.91636;trisolv_mpi_onesided_openmp
4096;5.62562;trisolv_mpi_isend_openmp
4096;0.00862704;trisolv_baseline
4096;0.00310782;trisolv_blas
4096;0.0187062;trisolv_mpi_isend
4096;2.27519;trisolv_mpi_onesided
4096;0.0503046;trisolv_mpi_gao
4096;7.41727;trisolv_mpi_onesided_openmp
4096;5.12499;trisolv_mpi_isend_openmp
4096;0.013262;trisolv_baseline
4096;0.00478576;trisolv_blas
4096;0.0479734;trisolv_mpi_isend
4096;3.67868;trisolv_mpi_onesided
4096;0.11011;trisolv_mpi_gao
4096;7.49486;trisolv_mpi_onesided_openmp
4096;5.47592;trisolv_mpi_isend_openmp
4096;0.0100472;trisolv_baseline
4096;0.00475611;trisolv_blas
4096;0.0022595;trisolv_mpi_isend
4096;0.0101989;trisolv_mpi_onesided
4096;0.00111426;trisolv_mpi_gao
4096;5.77332;trisolv_mpi_onesided_openmp
4096;7.08746;trisolv_mpi_isend_openmp
4096;0.0100954;trisolv_baseline
4096;0.0036511;trisolv_blas
4096;0.0160923;trisolv_mpi_isend
4096;2.20822;trisolv_mpi_onesided
4096;0.0705028;trisolv_mpi_gao
4096;7.41322;trisolv_mpi_onesided_openmp
4096;5.81466;trisolv_mpi_isend_openmp
4096;0.009203;trisolv_baseline
4096;0.00303459;trisolv_blas
4096;0.00223244;trisolv_mpi_isend
4096;0.0203355;trisolv_mpi_onesided
4096;0.0503327;trisolv_mpi_gao
4096;6.73262;trisolv_mpi_onesided_openmp
4096;6.16896;trisolv_mpi_isend_openmp
4096;0.0105384;trisolv_baseline
4096;0.00481089;trisolv_blas
4096;0.00340445;trisolv_mpi_isend
4096;0.0100856;trisolv_mpi_onesided
4096;0.00119575;trisolv_mpi_gao
4096;6.53328;trisolv_mpi_onesided_openmp
4096;5.41951;trisolv_mpi_isend_openmp
4096;0.0089588;trisolv_baseline
4096;0.00295542;trisolv_blas
4096;0.0265945;trisolv_mpi_isend
4096;1.36316;trisolv_mpi_onesided
4096;0.0500307;trisolv_mpi_gao
4096;7.31704;trisolv_mpi_onesided_openmp
4096;5.63984;trisolv_mpi_isend_openmp
4096;0.00895696;trisolv_baseline
4096;0.00306033;trisolv_blas
4096;0.0165767;trisolv_mpi_isend
4096;3.09883;trisolv_mpi_onesided
4096;0.0501905;trisolv_mpi_gao
4096;8.22007;trisolv_mpi_onesided_openmp
4096;6.47156;trisolv_mpi_isend_openmp
4096;0.00850516;trisolv_baseline
4096;0.0027819;trisolv_blas
4096;0.0217416;trisolv_mpi_isend
4096;3.10972;trisolv_mpi_onesided
4096;0.0601512;trisolv_mpi_gao
4096;9.22476;trisolv_mpi_onesided_openmp
4096;6.70932;trisolv_mpi_isend_openmp
8192;0.0786516;trisolv_baseline
8192;0.0161022;trisolv_blas
8192;0.0310718;trisolv_mpi_isend
8192;0.917836;trisolv_mpi_onesided
8192;0.00590653;trisolv_mpi_gao
8192;15.0645;trisolv_mpi_onesided_openmp
8192;12.8804;trisolv_mpi_isend_openmp
8192;0.0335659;trisolv_baseline
8192;0.0122854;trisolv_blas
8192;0.0316209;trisolv_mpi_isend
8192;2.55463;trisolv_mpi_onesided
8192;0.0913781;trisolv_mpi_gao
8192;13.9299;trisolv_mpi_onesided_openmp
8192;10.934;trisolv_mpi_isend_openmp
8192;0.0339857;trisolv_baseline
8192;0.0130309;trisolv_blas
8192;0.0322244;trisolv_mpi_isend
8192;1.0062;trisolv_mpi_onesided
8192;0.0525187;trisolv_mpi_gao
8192;13.9005;trisolv_mpi_onesided_openmp
8192;11.5777;trisolv_mpi_isend_openmp
8192;0.03632;trisolv_baseline
8192;0.0134656;trisolv_blas
8192;0.022767;trisolv_mpi_isend
8192;2.0336;trisolv_mpi_onesided
8192;0.00537156;trisolv_mpi_gao
8192;13.0805;trisolv_mpi_onesided_openmp
8192;6.28048;trisolv_mpi_isend_openmp
8192;0.0354467;trisolv_baseline
8192;0.0126944;trisolv_blas
8192;0.0337518;trisolv_mpi_isend
8192;0.336452;trisolv_mpi_onesided
8192;0.00631825;trisolv_mpi_gao
8192;12.3259;trisolv_mpi_onesided_openmp
8192;10.9263;trisolv_mpi_isend_openmp
8192;0.0362677;trisolv_baseline
8192;0.0138244;trisolv_blas
8192;0.00584559;trisolv_mpi_isend
8192;0.0279953;trisolv_mpi_onesided
8192;0.0601601;trisolv_mpi_gao
8192;12.4186;trisolv_mpi_onesided_openmp
8192;14.2832;trisolv_mpi_isend_openmp
8192;0.033983;trisolv_baseline
8192;0.0105313;trisolv_blas
8192;0.0174176;trisolv_mpi_isend
8192;4.27471;trisolv_mpi_onesided
8192;0.0541281;trisolv_mpi_gao
8192;17.7495;trisolv_mpi_onesided_openmp
8192;12.1406;trisolv_mpi_isend_openmp
8192;0.036514;trisolv_baseline
8192;0.0271781;trisolv_blas
8192;0.00632501;trisolv_mpi_isend
8192;0.0241012;trisolv_mpi_onesided
8192;0.00728064;trisolv_mpi_gao
8192;15.7142;trisolv_mpi_onesided_openmp
8192;10.9089;trisolv_mpi_isend_openmp
8192;0.0391305;trisolv_baseline
8192;0.0198426;trisolv_blas
8192;0.00619492;trisolv_mpi_isend
8192;0.0259943;trisolv_mpi_onesided
8192;0.00552242;trisolv_mpi_gao
8192;16.314;trisolv_mpi_onesided_openmp
8192;11.5686;trisolv_mpi_isend_openmp
8192;0.0338464;trisolv_baseline
8192;0.0161927;trisolv_blas
8192;0.028074;trisolv_mpi_isend
8192;6.1875;trisolv_mpi_onesided
8192;0.0609591;trisolv_mpi_gao
8192;16.5377;trisolv_mpi_onesided_openmp
8192;15.6711;trisolv_mpi_isend_openmp
8192;0.033847;trisolv_baseline
8192;0.011537;trisolv_blas
8192;0.0290646;trisolv_mpi_isend
8192;6.15607;trisolv_mpi_onesided
8192;0.0509854;trisolv_mpi_gao
8192;16.6539;trisolv_mpi_onesided_openmp
8192;10.9317;trisolv_mpi_isend_openmp
8192;0.0342358;trisolv_baseline
8192;0.0122657;trisolv_blas
8192;0.00543002;trisolv_mpi_isend
8192;0.0258988;trisolv_mpi_onesided
8192;0.00591863;trisolv_mpi_gao
8192;16.1752;trisolv_mpi_onesided_openmp
8192;15.5543;trisolv_mpi_isend_openmp
8192;0.0355858;trisolv_baseline
8192;0.0187163;trisolv_blas
8192;0.0333732;trisolv_mpi_isend
8192;4.3332;trisolv_mpi_onesided
8192;0.150955;trisolv_mpi_gao
8192;15.8796;trisolv_mpi_onesided_openmp
8192;10.842;trisolv_mpi_isend_openmp
8192;0.0347553;trisolv_baseline
8192;0.0133557;trisolv_blas
8192;0.00533578;trisolv_mpi_isend
8192;0.024409;trisolv_mpi_onesided
8192;0.00619232;trisolv_mpi_gao
8192;14.6511;trisolv_mpi_onesided_openmp
8192;8.68054;trisolv_mpi_isend_openmp
8192;0.0354541;trisolv_baseline
8192;0.0112721;trisolv_blas
8192;0.00539231;trisolv_mpi_isend
8192;0.0254204;trisolv_mpi_onesided
8192;0.00490054;trisolv_mpi_gao
8192;12.9552;trisolv_mpi_onesided_openmp
8192;11.6113;trisolv_mpi_isend_openmp
8192;0.0334766;trisolv_baseline
8192;0.013054;trisolv_blas
8192;0.0532853;trisolv_mpi_isend
8192;6.78375;trisolv_mpi_onesided
8192;0.0811173;trisolv_mpi_gao
8192;15.1666;trisolv_mpi_onesided_openmp
8192;11.5659;trisolv_mpi_isend_openmp
8192;0.0388573;trisolv_baseline
8192;0.0146682;trisolv_blas
8192;0.0373782;trisolv_mpi_isend
8192;5.09752;trisolv_mpi_onesided
8192;0.120634;trisolv_mpi_gao
8192;12.8602;trisolv_mpi_onesided_openmp
8192;10.95;trisolv_mpi_isend_openmp
8192;0.0359043;trisolv_baseline
8192;0.0114769;trisolv_blas
8192;0.0046417;trisolv_mpi_isend
8192;0.0188272;trisolv_mpi_onesided
8192;0.0051017;trisolv_mpi_gao
8192;11.8983;trisolv_mpi_onesided_openmp
8192;10.9113;trisolv_mpi_isend_openmp
8192;0.0395476;trisolv_baseline
8192;0.0108244;trisolv_blas
8192;0.0509918;trisolv_mpi_isend
8192;0.496278;trisolv_mpi_onesided
8192;0.00546062;trisolv_mpi_gao
8192;11.5816;trisolv_mpi_onesided_openmp
8192;10.9031;trisolv_mpi_isend_openmp
8192;0.0365042;trisolv_baseline
8192;0.0151483;trisolv_blas
8192;0.00508216;trisolv_mpi_isend
8192;0.0241742;trisolv_mpi_onesided
8192;0.00567321;trisolv_mpi_gao
8192;17.7795;trisolv_mpi_onesided_openmp
8192;10.9172;trisolv_mpi_isend_openmp
16384;0.146948;trisolv_baseline
16384;0.0743819;trisolv_blas
